NCID,NameC,NameE,NameF,Pinyin,PYA,Strokes,Description,ICF2,IDF2,TF2,MAX2,Boy,Girl,ScoreC,ScoreMax,ScoreAvg,ScoreMin,ScoreStd,IsFree
211539,瑶星,瑶,星,Yao Xing,YX,23,诗词，瑶池星月霭清辉。,57,97,228,33,0.3247,0.6753,79,88,80,73,3.8733,101
310832,盈诗,盈,诗,Ying Shi,YS,17,诗词，欣看浩气盈诗卷。,75,95,131,7,0.0491,0.9509,76,87,76,72,3.8343,101
185315,馨墨,馨,墨,Xin Mo,XM,35,诗词，花馨入墨香。,60,92,272,64,0.0309,0.9691,74,91,79,73,4.3195,11
237754,雨柳,雨,柳,Yu Liu,YL,17,诗词，半塘烟雨柳如丝。,57,89,194,26,0.1704,0.8296,77,90,82,73,4.3963,101
212976,逸墨,逸,墨,Yi Mo,YM,26,诗词，逸韵投翰墨。,50,88,226,58,0.4652,0.5348,75,92,82,75,4.4135,101
150897,姝元,姝,元,Shu Yuan,SY,13,诗词，天上仙姝元不识。,40,87,358,139,0.0376,0.9624,81,93,83,75,4.7824,100
258754,璐星,璐,星,Lu Xing,LX,26,诗词，珠裳宝璐映星月。,63,87,172,12,0.2371,0.7629,80,90,83,74,3.7949,10
242090,茗诗,茗,诗,Ming Shi,MS,17,诗词，茗熟诗成对碧空。,53,86,189,16,0.1413,0.8587,77,88,79,72,4.2325,101
233427,琳诗,琳,诗,Lin Shi,LS,20,诗词，琳琅诗满编。,53,85,199,18,0.0277,0.9723,77,87,78,70,4.4489,101
310801,瑶诗,瑶,诗,Yao Shi,YS,22,诗词，瑶琴一曲诗数篇。,63,84,127,12,0.0481,0.9519,76,86,76,71,3.8808,101
243537,含墨,含,墨,Han Mo,HM,22,诗词，船窗含墨信风行。,51,80,188,25,0.2294,0.7706,73,85,74,69,3.7018,101
260288,晴星,晴,星,Qing Xing,QX,21,诗词，晴宵星月照临多。,52,80,170,14,0.3389,0.6611,79,86,77,70,4.3853,101
302974,含柳,含,柳,Han Liu,HL,16,诗词，远客窗含杨柳风。,57,80,136,15,0.1583,0.8417,75,85,76,72,3.3153,101
337939,熙诗,熙,诗,Xi Shi,XS,22,诗词，义熙诗卷更新纪。,66,80,115,12,0.4008,0.5992,77,89,77,71,4.6583,101
264806,艺柳,艺,柳,Yi Liu,YL,13,诗词，艺柳分芙蕖。,45,79,167,21,0.1501,0.8499,77,91,82,74,4.3115,101
305515,紫梓,紫,梓,Zi Zi,ZZ,23,诗词，紫陵晋爵梓桑荣。,58,78,135,17,0.1903,0.8097,76,94,82,75,4.5095,10
239294,歆元,歆,元,Xin Yuan,XY,17,诗词，歆向文章元继美。,42,77,192,21,0.4878,0.5122,81,93,85,78,3.742,101
285735,雨梓,雨,梓,Yu Zi,YZ,19,诗词，雨露千山桥伴梓。,59,77,149,14,0.2714,0.7286,77,92,83,74,4.9135,101
252232,薇元,薇,元,Wei Yuan,WY,20,诗词，池上紫薇元并植。,51,76,179,75,0.0342,0.9658,81,91,84,73,3.9969,101
263812,颖知,颖,知,Ying Zhi,YZ,21,诗词，利颖神锋人未知。,42,74,168,21,0.2243,0.7757,76,91,82,75,4.3532,11
298944,欣知,欣,知,Xin Zhi,XZ,16,诗词，倾心欣所知。,45,73,139,20,0.319,0.681,77,90,81,73,4.419,101
278517,韵知,韵,知,Yun Zhi,YZ,21,诗词，不将清韵世人知。,46,72,155,16,0.1401,0.8599,76,90,81,76,3.9595,101
286257,伊柳,伊,柳,Yi Liu,YL,15,诗词，伊昔西湖柳。,46,72,147,15,0.0889,0.9111,76,91,81,73,4.4313,101
247895,函墨,函,墨,Han Mo,HM,23,诗词，紫诰千函灿墨花。,43,71,183,19,0.2153,0.7847,73,83,73,68,3.7304,11
261212,舒墨,舒,墨,Shu Mo,SM,27,诗词，烟云舒卷水墨图。,47,70,170,37,0.168,0.832,74,87,76,70,4.291,11
292627,奥莹,奥,莹,Ao Ying,AY,22,诗词，奥缓生光莹。,51,68,144,17,0.0326,0.9674,81,90,81,74,3.8136,100
310592,洋柳,洋,柳,Yang Liu,YL,18,诗词，青青宜洋柳。,48,67,131,11,0.3529,0.6471,75,79,72,67,3.5037,101
301567,沁星,沁,星,Qin Xing,QX,16,诗词，玉壶寒沁一天星。,38,66,137,16,0.3971,0.6029,79,87,79,71,4.3404,100
335157,紫柳,紫,柳,Zi Liu,ZL,21,诗词，紫陌烟晴杨柳新。,55,66,117,17,0.1148,0.8852,76,85,76,70,4.3106,100
346549,靖柳,靖,柳,Jing Liu,JL,22,诗词，远追靖节多栽柳。,50,66,111,17,0.3336,0.6664,76,86,76,70,4.0758,101
278243,凝星,凝,星,Ning Xing,NX,25,诗词，午夜霜凝星斗寒。,54,65,155,18,0.2227,0.7773,79,83,76,70,3.3402,101
323827,佳知,佳,知,Jia Zhi,JZ,16,诗词，佳名世未知。,31,62,123,18,0.3647,0.6353,77,89,82,75,4.046,101
295665,晴元,晴,元,Qing Yuan,QY,16,诗词，晴光欲雪做新元。,30,61,141,19,0.4017,0.5983,80,91,83,74,4.287,101
309722,潇墨,潇,墨,Xiao Mo,XM,29,诗词，潇洒兰亭醉墨。,37,60,132,10,0.2062,0.7938,74,88,79,74,4.0862,101
316661,心墨,心,墨,Xin Mo,XM,19,诗词，澄心茧纸墨花香。,40,60,126,15,0.3897,0.6103,74,87,78,70,4.6309,101
343647,圆星,圆,星,Yuan Xing,YX,19,诗词，雨过圆荷万点星。,44,60,110,16,0.2814,0.7186,79,86,77,70,4.3796,101
368961,语知,语,知,Yu Zhi,YZ,17,诗词，鸟语知春晨。,37,59,100,10,0.0927,0.9073,76,89,81,74,3.7905,101
388955,若墨,若,墨,Ruo Mo,RM,23,诗词，若为笔墨半勾留。,42,57,92,6,0.2892,0.7108,74,81,74,67,3.7627,100
395526,逸梓,逸,梓,Yi Zi,YZ,22,诗词，逸兴起君桑梓国。,32,56,89,8,0.499,0.501,77,90,81,74,5.4592,10
344152,韵墨,韵,墨,Yun Mo,YM,28,诗词，黄花韵与墨花同。,30,55,112,13,0.0956,0.9044,74,86,77,72,4.2323,11
434492,依知,依,知,Yi Zhi,YZ,16,诗词，依依问旧知。,38,53,77,7,0.2252,0.7748,76,88,80,74,4.2003,101
315908,依梓,依,梓,Yi Zi,YZ,19,诗词，依依问桑梓。,30,52,128,34,0.1776,0.8224,76,90,80,73,5.2659,101
361417,茗梓,茗,梓,Ming Zi,MZ,20,诗词，茗柯桑梓重逢。,36,52,104,13,0.305,0.695,76,85,76,69,4.2501,10
347773,倚墨,倚,墨,Yi Mo,YM,25,诗词，倚剑凌空隶墨鲜。,29,51,110,17,0.2636,0.7364,73,85,78,71,3.3528,100
283083,缘星,缘,星,Yuan Xing,YX,21,诗词，随缘诗酒坐星槎。,38,50,151,26,0.4023,0.5977,78,81,72,67,4.0667,11
357089,音知,音,知,Yin Zhi,YZ,17,诗词，闻音知意。,31,49,106,18,0.3101,0.6899,73,81,72,67,3.3684,100
298752,姿元,姿,元,Zi Yuan,ZY,13,诗词，琼姿元自傲冰霜。,32,47,139,41,0.2032,0.7968,81,93,84,74,4.3755,101
430134,芷元,芷,元,Zhi Yuan,ZY,11,诗词，兰芷元同类。,44,46,78,12,0.1799,0.8201,81,93,87,74,4.2398,101
367821,怡梓,怡,梓,Yi Zi,YZ,19,诗词，怡怡桑梓会。,29,44,101,12,0.2237,0.7763,77,91,83,76,4.3747,11
376174,妍元,妍,元,Yan Yuan,YY,11,诗词，清妍近宋元。,40,42,97,25,0.0429,0.9571,81,94,89,84,2.8604,11
392502,沁知,沁,知,Qin Zhi,QZ,15,诗词，沁园词客旧知名。,24,42,91,9,0.1989,0.8011,75,86,78,72,4.0052,10
482260,语元,语,元,Yu Yuan,YY,13,诗词，鸟语提壶元自好。,29,41,65,10,0.262,0.738,81,91,85,72,4.8851,100
385838,悦知,悦,知,Yue Zhi,YZ,18,诗词，心悦君兮知不知。,26,40,93,10,0.3785,0.6215,76,86,78,69,4.4051,101
531993,艺知,艺,知,Yi Zhi,YZ,12,诗词，六艺知同闾。,31,40,55,6,0.3011,0.6989,77,89,83,74,3.8535,101
